"date","lake","DRP_mgm3_bottom","NH4_mgm3_bottom","NNN_mgm3_bottom","secchi_m","TN_mgm3_top","TP_mgm3_top","chla_mgm3_top","DO_sat_bottom","PAR_umolm2s_bottom","spcond_uScm_bottom","temp_C_bottom","DO_sat_top","PAR_umolm2s_top","spcond_uScm_top","temp_C_top","thermo_depth","schmidt_stability","strat","Kd","month","year","tli_monthly","tli_annual"
2014-05-22,"Rerewhakaaitu",2.345458395,4,0.5,7.2,349,10.4,3.099999905,90.32084,5.38,110.8376,12.4149,79.69223,385,68.27468,12.3863,0,-1.28179678742689,0,0.397186392114009,5,2014,3.45163801997752,3.38388120022801
2014-06-19,"Rerewhakaaitu",1.409092284,1,1,8.1,313,7.4,2.200000048,90.36109,3.23,67.81999,10.2015,92.17557,113,65.82084,10.3328,0,4.79349051934067,0,0.322386990659786,6,2014,3.17248436509924,3.38388120022801
2014-07-25,"Rerewhakaaitu",2.345458395,3,0.5,8.8,294,8.4,1.5,92.66346,12.9,83.77178,7.8255,93.10797,413.62,65.24699,7.7666,0,-1.65273130397582,0,0.314909392765223,7,2014,3.05692094931188,3.38388120022801
2014-08-21,"Rerewhakaaitu",2.345458395,1,0.5,8.4,295,12.3,1.299999952,92.35874,5.86,105.2224,8.5333,90.61531,428.77,64.28019,8.7083,0,3.49286521635351,0,0.425584868294105,8,2014,3.1562018903052,3.38388120022801
2014-09-18,"Rerewhakaaitu",1.409092284,1,1,7.9,239,15.3,2.400000095,93.35639,10.12,94.24076,11.3285,93.3312,270.78,62.97668,11.5399,0,8.19815062686093,0,0.310702659113306,9,2014,3.34743498172457,3.38388120022801
2014-10-22,"Rerewhakaaitu",1.409092284,5,2,8.6,280,8.4,1.200000048,83.79359,14.33,80.66827,12.6414,93.94357,343.62,63.07304,15.5269,5.89512045305235,121.813445110095,1,0.29480999540601,10,2014,2.98773168325761,3.38388120022801
2014-11-20,"Rerewhakaaitu",2.345458395,4,3,9.3,294,8.4,2.299999952,90.28451,33.58,90.22585,14.518,89.74305,660.39,63.71476,14.5925,0,3.64051633936497,0,0.289799838529195,11,2014,3.15463944821308,3.38388120022801
2014-12-18,"Rerewhakaaitu",0.472726173,6,3,6.1,354,10.4,2.200000048,90.150635,11.26,98.95981,17.4159,90.4044725,918.02,66.73308,17.9092,0,25.1043341799301,0,0.376959255735647,12,2014,3.4178241174134,3.38388120022801
2015-01-22,"Rerewhakaaitu",0.472726173,7,3,4.4,340,9.4,3.799999952,97.853105,2.36,93.32497,18.3933,91.065895,678.83,66.48808,22.983,6.67212768137275,323.52335748857,1,0.549876214740398,1,2015,3.62934306317342,3.39135724436482
2015-02-19,"Rerewhakaaitu",1.409092284,13,5,4.8,339,9.4,3.299999952,101.8301025,3.45,92.5536,19.3724,91.7273175,208.78,67.60369,20.9818,5.26108189037818,90.387134454607,1,0.411911323068843,2,2015,3.56172188644023,3.39135724436482
2015-03-19,"Rerewhakaaitu",0.004543117,1,2,4,352,9.4,5.199999809,105.8071,8.345,102.7229,18.7079,92.38874,368.19,68.03799,18.9908,0,15.1029155131602,0,0.392950015148942,3,2015,3.75723743724606,3.39135724436482
2015-04-16,"Rerewhakaaitu",3.281824506,3,6,6.3,331,8.4,3.900000095,87.90246,13.24,74.07923,15.2985,87.94294,527.6,67.40531,15.9258,0,34.9031018798228,0,0.386727674392161,4,2015,3.47526956037924,3.39135724436482
2015-05-21,"Rerewhakaaitu",1.409092284,4,2,8.6,328,8.4,1.799999952,88.32215,5.34,79.61668,11.9882,77.27617,72.33,69.23914,12.1567,0,8.47796652086509,0,0.26783871354133,5,2015,3.15125826318085,3.39135724436482
2015-06-23,"Rerewhakaaitu",1.409092284,1,1,8.3,297,7.4,2,79.34986,55.24,65.70966,9.1145,77.41189,382.75,67.49554,8.8751,0,-3.3733616949914,0,0.331813888588879,6,2015,3.12039119679536,3.39135724436482
2015-07-23,"Rerewhakaaitu",0.472726173,2,0.5,10.8,279,6.5,1.399999976,89.68309,39.23,68.27169,7.045,83.84681,551.07,66.07958,7.0945,0,0.664245699467865,0,0.273395494892187,7,2015,2.86296962925252,3.39135724436482
2015-08-17,"Rerewhakaaitu",0.004543117,1,59,7.8,306,8.4,2,89.48085,36.53,64.22203,8.3603,80.61002,876.75,75.16889,8.5938,0,4.22294035902261,0,0.29996483995207,8,2015,3.19228912998949,3.39135724436482
2015-09-17,"Rerewhakaaitu",0.472726173,12,1,8.8,287,7.4,1.899999976,79.40705,23.49,63.58619,10.5497,79.3314,244.49,63.58195,10.6721,0,4.42343649869311,0,0.236561848489394,9,2015,3.07405157066869,3.39135724436482
2015-10-22,"Rerewhakaaitu",0.472726173,1,1,8.1,286,7.4,1.899999976,88.66745,2.14,71.20599,14.5088,78.99785,35.31,63.99824,14.508,0,0.13667348864173,0,0.282633435374423,10,2015,3.10257281580764,3.39135724436482
2015-11-19,"Rerewhakaaitu",0.004543117,2,3,8.3,345,13.3,4.599999905,83.00331,23.84,66.31464,16.2769,78.1356,215.78,67.33376,16.7305,0,23.3379031223273,0,0.194422026364901,11,2015,3.58492055040493,3.39135724436482
2015-12-17,"Rerewhakaaitu",1.409092284,1,2,5.9,364,13.3,6.699999809,62.04288,2.56,74.83783,17.9207,91.71264,949.46,64.63867,18.5369,0,39.9561006447946,0,0.540801366281228,12,2015,3.82309552536976,3.39135724436482
2016-01-22,"Rerewhakaaitu",0.472726173,3,4,6.2,327,9.4,4.599999905,65.49707,8.46,74.72581,20.1768,97.44327,138.86,64.18069,22.3374,3.0089132458587,126.53634524581,1,0.254628913933576,1,2016,3.55783399707049,3.48033213521572
2016-02-22,"Rerewhakaaitu",0.472726173,1,7,4.9,297,8.4,4,81.00745,4.13,95.36703,20.5474,88.91314,611.97,64.12081,21.6605,0,68.9322427642851,0,0.501913446199007,2,2016,3.52926438075071,3.48033213521572
2016-03-17,"Rerewhakaaitu",0.004543117,17,9,5.8,306,11.4,3.799999952,62.67162,2.19,85.09156,19.8491,73.6275,145.72,63.88343,20.1992,0,27.6048740782093,0,0.411793421691387,3,2016,3.56675827402859,3.48033213521572
2016-04-21,"Rerewhakaaitu",0.004543117,8,2,5.7,339,10.4,8.600000381,82.61256,5.92,62.43856,16.266,79.18356,507.93,68.28186,16.7041,0,25.7963427820761,0,0.462617427052394,4,2016,3.80209966682066,3.48033213521572
2016-05-19,"Rerewhakaaitu",0.472726173,4,0.5,4.3,307,9.4,6.199999809,87.50314,2.58,84.97758,14.2182,77.28369,68.07,62.16838,13.9615,0,-17.0290436443559,0,0.332603976980206,5,2016,3.73826452499306,3.48033213521572
2016-06-16,"Rerewhakaaitu",0.472726173,3,0.5,8.6,303.3,7.5,3.700000048,91.54892,8.34,74.92454,10.5987,93.16435,151.24,62.05325,10.647,0,1.26760816069797,0,0.294000903285126,6,2016,3.288453092971,3.48033213521572
2016-07-21,"Rerewhakaaitu",0.472726173,4,6,7.7,284,8.4,3.599999905,55.36028,13.29,67.68288,7.7149,54.4924,375.51,61.0217,7.798,0,1.60811273569811,0,0.338274740466809,7,2016,3.33452168421028,3.48033213521572
2016-08-18,"Rerewhakaaitu",3.281824506,4,5,8.6,280,8.4,2.599999905,66.8024,9.785,78.7407,9.2046,75.37751,295.82,60.59291,9.85865,0,22.565649761884,0,NA,8,2016,3.20095964687129,3.48033213521572
2016-09-22,"Rerewhakaaitu",0.472726173,5,8,6.4,310,10.4,3.799999952,78.24452,6.28,89.79852,10.6943,96.26262,216.13,60.16412,11.9193,0,43.5231867880698,0,0.3423457303638,9,2016,3.50911114551727,3.48033213521572
2016-10-20,"Rerewhakaaitu",0.472726173,5,2,5.2,290,8.4,2.599999905,89.58016,3.51,61.12779,14.1026,94.53774,95.72,59.54841,14.7825,0,36.4210165386419,0,0.329127425824714,10,2016,3.38347177896862,3.48033213521572
2016-11-17,"Rerewhakaaitu",0.472726173,4,2,7.2,290,7.4,1.899999976,85.80351,5.21,59.64552,16.4208,85.76165,134.87,59.53339,16.6227,0,12.5650931304259,0,0.32666684838482,11,2016,3.14821506331322,3.48033213521572
2016-12-09,"Rerewhakaaitu",0.472726173,2,0,6.8,310,10.4,3.799999952,71.97308,5.62,60.83471,17.2661,96.22298,208.87,59.87195,19.2639,5.53695823771355,114.928027464169,1,0.35767565649897,12,2016,3.48861655945197,3.48033213521572
2017-01-19,"Rerewhakaaitu",1.409092284,5,2,6.3,370,12.3,3.299999952,44.36072,2.58,119.1732,19.6673,42.40708,79.43,112.6691,19.4548,0,-14.5754206585155,0,0.339640969497244,1,2017,3.5865079605807,3.67834365316075
2017-02-16,"Rerewhakaaitu",0.472726173,6,3,6.2,320,10.4,7.5,38.36346,1.2,105.6288,18.9467,84.42829,89.17,63.82355,20.5553,9.54557468976824,114.957101343945,1,0.406120273465212,2,2017,3.717625861271,3.67834365316075
2017-03-16,"Rerewhakaaitu",0.472726173,3,4,4.3,340,9.4,4.900000095,88.69452,1.7,73.14157,18.6852,92.73424,161.17,59.89247,18.9205,0,17.1943535557547,0,0.466564110255257,3,2017,3.7067365843499,3.67834365316075
2017-04-19,"Rerewhakaaitu",1.409092284,2,1,6.3,270,10.4,4.800000191,90.01676,2.66,68.75279,16.5834,93.97575,375.94,56.25054,16.7314,0,7.37003289622242,0,0.444375170541181,4,2017,3.53367285098324,3.67834365316075
2017-05-23,"Rerewhakaaitu",1.409092284,3,20,6.8,250,7.4,3.299999952,87.65155,3.22,87.12402,10.669,81.98017,298.5,58.84081,11.1446,0,17.321254692336,0,0.411312652701253,5,2017,3.27151532652587,3.67834365316075
2017-06-22,"Rerewhakaaitu",1.409092284,8,29,5.7,360,9.4,5.099999905,85.597605,1.885,73.352,9.35115,81.37394,160.66,58.65241,9.78705,0,13.0131748089673,0,NA,6,2017,3.64559154911784,3.67834365316075
2017-07-20,"Rerewhakaaitu",1.409092284,4,70,6.2,300,9.4,3.5,83.54366,0.55,59.57998,8.0333,80.76771,22.82,58.46401,8.4295,0,8.70509492559868,0,0.337787871673653,7,2017,3.45430254811019,3.67834365316075
2017-08-17,"Rerewhakaaitu",1.409092284,5,65,6.3,360,11.4,4.800000191,84.53,1.49,59.11004,9.2417,82.713,96.88,61.24125,9.4574,0,6.17876244248887,0,0.379862757877114,8,2017,3.6567954540685,3.67834365316075
2017-09-21,"Rerewhakaaitu",2.345458395,6,65,5.9,380,15.3,6.300000191,81.39257,0.5,97.28375,11.1911,71.31098,82.36,59.54286,11.6844,0,18.8426548326995,0,0.432263975725823,9,2017,3.86459070262943,3.67834365316075
2017-10-19,"Rerewhakaaitu",1.409092284,8,75,5.4,410,13.3,3,80.6716,0.94,61.5389,13.9199,76.31726,504.37,62.40496,13.9768,0,1.92494559557485,0,0.530058948849934,10,2017,3.66950807280176,3.67834365316075
2017-11-15,"Rerewhakaaitu",1.409092284,15,52,3.8,410,13.3,9.800000191,74.16556,0.07,64.23495,14.8612,77.79153,203.5,62.84969,15.6328,0,38.2143900988068,0,0.647184017034957,11,2017,4.1079223522096,3.67834365316075
2017-12-14,"Rerewhakaaitu",0.472726173,132,44,4.6,410,9.4,3.200000048,25.72899,3.53,67.64195,15.9946,86.25177,128.94,65.43541,21.8228,5.21599220850049,305.258044548432,1,0.452938014209123,12,2017,3.62899396103974,3.67834365316075
2018-01-18,"Rerewhakaaitu",0.472726173,134,15,3,450,18.2,15,10.65,0,141.0575,18.1946,70.605,89.24,73.33905,20.2121,10.4193944017539,147.119561852156,1,0.747418966584039,1,2018,4.428075790058,4.17721712662107
2018-02-22,"Rerewhakaaitu",0,384,1,2.8,440,16.2,6.699999809,0.88,0,131.6978,18.5895,53.864,25.78,68.96395,21.5316,7.69583350027404,201.308175914258,1,0.993062784383656,2,2018,4.18256278771291,4.17721712662107
2018-03-22,"Rerewhakaaitu",1.409092284,34,30,2.5,500,18.2,2.799999952,53.026,0,110.31,18.4876,78.047,51.48,70.12556,19.5354,0,54.9282147067555,0,0.609072665820703,3,2018,4.05489271068968,4.17721712662107
2018-04-19,"Rerewhakaaitu",1.409092284,12,47,4.3,450,16.2,10.39999962,76.736,0.28,82.07292,14.9231,78.305,274.74,70.74958,15.0689,0,7.970280394764,0,0.577856586218414,4,2018,4.17844538759334,4.17721712662107
2018-05-17,"Rerewhakaaitu",1.409092284,27,80,3.3,450,17.2,4.800000191,63.723,0.06,86.22132,13.6398,68.736,245.17,68.34011,14.0288,0,17.5554867917659,0,0.658658379514256,5,2018,4.06672626604564,4.17721712662107
2018-06-21,"Rerewhakaaitu",0.472726173,3,111,3.4,450,13.3,6.599999905,75.978,0.26,68.21767,9.7662,83.705,37.86,69.35482,9.7325,0,-0.856315236192159,0,0.501777634774965,6,2018,4.06382692468721,4.17721712662107
2018-07-19,"Rerewhakaaitu",0.472726173,2,129,4.1,474,11.4,8.699999809,77.9533333333333,3.24,68.36742,9.7397,82.8486666666666,68.545,69.768855,9.7816,0,1.6745902823195,0,NA,7,2018,4.04982135328869,4.17721712662107
2018-08-23,"Rerewhakaaitu",0.472726173,4,124,3.5,506,14.3,10,79.9286666666667,6.22,68.51717,9.7132,81.9923333333333,99.23,70.18289,9.8307,0,4.20549580083115,0,0.69612666515799,8,2018,4.2307757099773,4.17721712662107
2018-09-20,"Rerewhakaaitu",0,43,92.33000183,3,508,16,12,56.5133333333333,3.18,69.3699,11.49525,81.136,126.48,69.685335,11.99855,0,23.9308814902436,0,NA,9,2018,4.36531343278531,4.17721712662107
2018-10-18,"Rerewhakaaitu",0,31,55,3.5,439,17,6.5,33.098,0.14,70.22263,13.2773,80.2796666666667,153.73,69.18778,14.1664,0,43.6562671796561,0,0.57640092314333,10,2018,4.1203893842624,4.17721712662107
2018-11-22,"Rerewhakaaitu",0.5,99,35.5,4.2,450,12,7.3499999045,2.473,0.18,166.2619,16.6531,78.567,329.39,69.0654,21.2022,7.49236543528359,299.086206993163,1,0.644631554407447,11,2018,3.99501011716266,4.17721712662107
2018-12-13,"Rerewhakaaitu",1,167,16,3.5,461,13,8.199999809,5.078,0,74.74407,15.8915,99.26,63.29,69.46573,19.8675,3.72363030588619,209.050574096845,1,0.734960182453393,12,2018,4.11539252208563,4.17721712662107
2019-01-17,"Rerewhakaaitu",1,356,1,3.1,468,19,14.19999981,2.473,0.18,166.2619,16.6531,78.567,329.39,69.0654,21.2022,7.49236543528359,299.086206993163,1,0.644631554407447,1,2019,4.42939627077505,3.7955720047927
2019-02-21,"Rerewhakaaitu",1,308,2.940000057,3,424,14,7.099999905,2.328,0,236.1252,18.056,105.677,120.87,72.73249,23.0282,10.419573371387,363.030347881542,1,0.774633220099578,2,2019,4.11917863159037,3.7955720047927
2019-03-21,"Rerewhakaaitu",0.5,95,3.599999905,4.1,478.3,18,10.60000038,11.663,1.99,74.31894,19.6196,96.697,579.67,74.95623,21.2301,5.701612128395,97.4209573813045,1,0.678785503740691,3,2019,4.25205559000594,3.7955720047927
2019-04-17,"Rerewhakaaitu",2,16.70000076,3.700000048,4.9,440.4,18,9.699999809,85.866,0.54,89.19139,15.7799,88.791,155.61,72.95693,16.0028,0,14.1479291366188,0,0.520507568390614,4,2019,4.14392725487584,3.7955720047927
2019-05-16,"Rerewhakaaitu",4,13.80000019,8.600000381,4.2,387.6,12,3.900000095,88.423,1.37,72.71413,13.4679,82.405,71.46,72.74075,13.4981,0,1.24269180645482,0,0.494968389818863,5,2019,3.77146006169594,3.7955720047927
2019-06-20,"Rerewhakaaitu",2,9,20,5.8,383,9,2.599999905,87.694,1.75,77.48755,9.3718,80.577,76.05,73.15371,9.5692,0,6.49953200440632,0,0.348338091848481,6,2019,3.4605119539445,3.7955720047927
2019-07-18,"Rerewhakaaitu",1.409092284,4,27,6.8,338,7.4,2.9,94.16,6.2727,77.48755,8.9225,94.763,113.64,NA,8.9801,0,1.39287961597564,0,0.295664588952092,7,2019,3.33444166781378,3.7955720047927
2019-08-22,"Rerewhakaaitu",0.472726173,5,10,7.3,371,8.4,1.7,92.223,2.8114,77.48755,8.9244,92.338,103.06,NA,8.9816,0,1.46913794428283,0,0.331905892269192,8,2019,3.23346999667341,3.7955720047927
2019-09-20,"Rerewhakaaitu",0,3,9,7.3,343,7.4,1.4,90.752,11.855,77.48755,11.0275,96.677,136.18,NA,11.613,0,19.8324034787382,0,0.287756582747386,9,2019,3.11409646917919,3.7955720047927
2019-10-22,"Rerewhakaaitu",2,2,2,5.15,360,11,3.2,93.308,4.9176,77.48755,13.8023,89.833,146.05,NA,13.8781,0,4.94811824766955,0,0.296933135548688,10,2019,3.6000226435682,3.7955720047927
2019-11-21,"Rerewhakaaitu",1,24,7,4.5,360,9,3.3,46.501,3.0133,77.48755,15.1799,91.714,350.27,NA,17.1246,10.4909347747624,131.012795797476,1,0.423589866881557,11,2019,3.58819231670921,3.7955720047927
2019-12-12,"Rerewhakaaitu",2,100,9,5.6,399,11,2.3,32.361,0.94383,77.48755,16.6291,92.283,174.03,NA,21.0192,8.18374693319327,266.32936569835,1,0.478142472195901,12,2019,3.51524771579524,3.7955720047927
2020-01-23,"Rerewhakaaitu",1,54,8,4.7,388,12,3.5,46.153,0.52283,77.48755,19.0968,91.497,420.16,NA,22.0282,4.73765811982613,186.178466279661,1,0.618481756632498,1,2020,3.70623234776752,3.4927756914854
2020-02-20,"Rerewhakaaitu",1.2,157.3,4.2,4,364.9,9.8,6.2,1.826,0.2917,77.48755,19.5639,85.854,361.07,NA,22.0739,8.41324302264541,198.331422952134,1,0.647105238803831,2,2020,3.8307182270412,3.4927756914854
2020-03-20,"Rerewhakaaitu",1.2,119.975,4.4,5.55,347.45,9.9,5.3,22.60875,1.0455,77.48755,17.314125,87.2485,286.4075,NA,19.184925,6.30993226698406,148.589818983222,0.75,NA,3,2020,3.66979390071981,3.4927756914854
2020-04-20,"Rerewhakaaitu",1.2,82.65,4.6,5.55,347.45,9.9,5.3,43.3915,1.7993,77.48755,15.06435,88.643,211.745,NA,16.29595,4.20662151132271,98.8482150143094,0.5,NA,4,2020,3.66979390071981,3.4927756914854
2020-05-20,"Rerewhakaaitu",1.2,45.325,4.8,5.55,347.45,9.9,5.3,64.17425,2.5531,77.48755,12.814575,90.0375,137.0825,NA,13.406975,2.10331075566135,49.1066110453971,0.25,NA,5,2020,3.66979390071981,3.4927756914854
2020-06-18,"Rerewhakaaitu",0,8,5,7.1,330,10,4.4,84.957,3.3069,77.48755,10.5648,91.432,62.42,NA,10.518,0,-0.634992923515174,0,0.294104514956885,6,2020,3.52229460196375,3.4927756914854
2020-07-24,"Rerewhakaaitu",1.4,8.8,4,6.4,301.2,8.1,4.3,91.151,3.5582,77.48755,9.1354,113.204,157.89,NA,9.135,0,-0.194513585284383,0,0.393116425205904,7,2020,3.45454944899047,3.4927756914854
2020-08-20,"Rerewhakaaitu",0.4,7.1,5.2,7.05,300.7,5.8,1.9,90.615,6.3859,77.48755,9.4829,101.498,124.43,NA,9.768,0,7.29675548778692,0,0.271605342714247,8,2020,3.09005047844856,3.4927756914854
2020-09-17,"Rerewhakaaitu",0.7,1.3,0.2,8.3,273.8,5.6,1.4,81.145,43.063,77.48755,11.0922,87.562,629.6,NA,11.0321,0,-4.24582118793845,0,0.238459355408366,9,2020,2.9070859948621,3.4927756914854
2020-10-15,"Rerewhakaaitu",2,6,4,7.2,332,7,1.9,68.407,1.8817,77.48755,13.2776,88.737,36.839,NA,13.8544,0,21.0324504066105,0,0.274423281596556,10,2020,3.17479939517183,3.4927756914854
2020-11-19,"Rerewhakaaitu",2,6,6,5.3,329,8,4.4,72.023,9.8711,77.48755,16.5263,52.447,71.326,NA,18.2991,7.37003757694225,111.246501794462,1,0.18890625771438,11,2020,3.54813390229058,3.4927756914854
2020-12-17,"Rerewhakaaitu",1,11,9,6.5,293,8,2.6,-39.258,14.462,77.48755,17.4317,71.898,999.82,NA,21.4417,4.46380744603737,254.190215878342,1,0.361137572992673,12,2020,3.29762809917497,3.4927756914854
2021-01-21,"Rerewhakaaitu",1,44,10,4.6,346,8,3.7,63.235,29.461,77.48755,20.6245,63.475,413.38,NA,20.5911,0,-2.73722892324417,0,0.525054302136102,1,2021,3.56243908498879,3.40498824498406
2021-02-18,"Rerewhakaaitu",1,12,21,5,333,8,3.5,71.712,2.4727,77.48755,19.3346,60.526,183,NA,19.6852,0,23.6302839398173,0,0.381819553095779,2,2021,3.50785291602614,3.40498824498406
2021-03-18,"Rerewhakaaitu",2.7,4.4,4.6,5,351.3,9.1,3.3,60.394,10.363,77.48755,18.6602,65.608,496.85,NA,19.3311,0,48.2555061906113,0,0.394856768976697,3,2021,3.54995410758145,3.40498824498406
2021-04-23,"Rerewhakaaitu",1.3,3.4,2.4,6,331.2,8.4,3.2,61.877,7.8048,77.48755,15.6524,65.145,212.51,NA,15.8778,0,12.5465286107725,0,0.336342015390206,4,2021,3.43718607592815,3.40498824498406
2021-05-20,"Rerewhakaaitu",1,3.5,4.3,7.3,332.6,7.7,2.8,61.877,7.8048,77.48755,15.6524,65.145,212.51,NA,15.8778,0,12.5465286107725,0,NA,5,2021,3.30778725434077,3.40498824498406
2021-06-17,"Rerewhakaaitu",0,2.9,7.6,8.8,287.9,5.6,2.6,61.877,7.8048,77.48755,15.6524,65.145,212.51,NA,15.8778,0,12.5465286107725,0,NA,6,2021,3.07321244334796,3.40498824498406
2000-07-11,"Rotoehu",2,54,17,2.8,411,20,9.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,2000,4.33475741255351,4.57032776668047
2000-08-23,"Rotoehu",2,45,69,2.8,495,18,6.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,2000,4.25445803682556,4.57032776668047
2000-09-28,"Rotoehu",8,88,96,3,501,28.5,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,2000,4.39516520264296,4.57032776668047
2000-10-25,"Rotoehu",4,97,42,1.4,415,19,6.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,2000,4.42820002457218,4.57032776668047
2000-11-28,"Rotoehu",16,8,0.5,1.3,557,30.5,17.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,2000,4.94635740109008,4.57032776668047
2000-12-15,"Rotoehu",17,156,3,1.4,551.25,26,21.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,2000,4.93385331991083,4.57032776668047
2001-01-18,"Rotoehu",11,2,2,1.7,613.5,51.5,18.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2001,5.08405459071437,4.71073344170802
2001-02-14,"Rotoehu",33,143,1,2.4,520.5,46.5,12.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2001,4.79247835170611,4.71073344170802
2001-03-21,"Rotoehu",39,13,2,2,520,59,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2001,5.00470039591532,4.71073344170802
2001-04-18,"Rotoehu",28,18,0.5,2.2,391,54.5,10.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2001,4.73540421579122,4.71073344170802
2001-05-22,"Rotoehu",17,28,12,2.6,474.5,48,16.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,2001,4.82257103186051,4.71073344170802
2001-06-21,"Rotoehu",8,26,10,3.4,408,30.5,7.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,2001,4.32648521254318,4.71073344170802
2001-07-19,"Rotoehu",2,3,6,3,350.5,14,12.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,2001,4.2173298763475,4.71073344170802
2001-08-22,"Rotoehu",4,3,4,2.4,409,21,8.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,2001,4.35634418869821,4.71073344170802
2001-09-18,"Rotoehu",NA,NA,NA,2.3,449,23,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,2001,4.40849862349688,4.71073344170802
2001-10-16,"Rotoehu",NA,NA,NA,2.6,379,24,17.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,2001,4.5487381069763,4.71073344170802
2001-11-20,"Rotoehu",NA,NA,NA,1.8,466.5,32,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,2001,4.88984258843908,4.71073344170802
2001-12-10,"Rotoehu",NA,NA,NA,1.8,479,51,10.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,2001,4.82201487467706,4.71073344170802
2002-01-22,"Rotoehu",NA,NA,NA,1.8,714,63,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2002,5.26669347418172,4.70343717127938
2002-02-12,"Rotoehu",NA,NA,NA,1.5,613,45,20.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2002,5.11445319524278,4.70343717127938
2002-03-19,"Rotoehu",NA,NA,NA,1.9,552,34,17.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2002,4.867921728425,4.70343717127938
2002-04-16,"Rotoehu",NA,NA,NA,1.9,401,25,10.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2002,4.53509344476402,4.70343717127938
2002-05-22,"Rotoehu",NA,NA,NA,2.2,439,40,8.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,2002,4.59668607441186,4.70343717127938
2002-06-10,"Rotoehu",NA,NA,NA,2.2,573,36,12.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,2002,4.75990660406563,4.70343717127938
2002-07-24,"Rotoehu",NA,NA,NA,2.3,401,17,24.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,2002,4.58549743587263,4.70343717127938
2002-08-20,"Rotoehu",NA,NA,NA,2.7,326,22,10.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,2002,4.30851120972928,4.70343717127938
2002-09-24,"Rotoehu",NA,NA,NA,2.7,461,31,13.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,2002,4.60157872877957,4.70343717127938
2002-10-23,"Rotoehu",NA,NA,NA,3.4,363,24,2.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,2002,3.94429170675718,4.70343717127938
2002-11-21,"Rotoehu",NA,NA,NA,2.4,337.5,13,18.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,2002,4.35719069651189,4.70343717127938
2002-12-17,"Rotoehu",NA,NA,NA,1.8,328.5,35,16.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,2002,4.70697963867915,4.70343717127938
2003-01-21,"Rotoehu",NA,NA,NA,1.9,425.5,39,13.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2003,4.75544227657659,4.53217350571261
2003-02-20,"Rotoehu",NA,NA,NA,2,377,29,13.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2003,4.61086019374659,4.53217350571261
2003-03-21,"Rotoehu",NA,NA,NA,2.4,665,41,8.4,55.77000046,0.930000007,582.1798144,18.34000015,111.1200027,333.8900146,540.6384278,19.52000046,0,51.0434866198316,0,0.771795756999291,3,2003,4.72081864787255,4.53217350571261
2003-04-15,"Rotoehu",NA,NA,NA,2.8,607,33,5.6,76.45999908,1.169999957,530.0548888,17.19000053,107.20000075,324.6400146,523.7090292,17.64999962,0,19.7424712982979,0,0.800087948488848,4,2003,4.46382525948154,4.53217350571261
