"year","date","lake","tli_monthly","tli_annual","DRP_mgm3_bottom","NH4_mgm3_bottom","NNN_mgm3_bottom","secchi_m","TN_mgm3_top","TP_mgm3_top","chla_mgm3_top","DO_sat_bottom","PAR_umolm2s_bottom","spcond_uScm_bottom","temp_C_bottom","DO_sat_top","PAR_umolm2s_top","spcond_uScm_top","temp_C_top","thermo_depth","schmidt_stability","Kd"
2003,2003-08-29,"Okareka",3.22348098628561,3.15126418281541,0.0714285714285714,0.00364963503649635,0.00393700787401575,0.451612903225806,0.529160739687055,0.0769230769230769,0.298913061902175,0.908991268102713,0.155359779625467,0.0264748176541449,0.338634147950198,0.662683246844167,0.00401148783113268,0.216383060122898,0.0636979113763818,0,0.00856308537045106,0.0745052170261493
2003,2003-09-22,"Okareka",3.02884811754973,3.15126418281541,0.0714285714285714,0.0182481751824818,0.00393700787401575,0.408602150537634,0.378378378378378,0.153846153846154,0.0869565265217393,0.719389719691743,0.300257931145153,0.00499301864677844,0.499967198076183,0.370214431182122,0.529092762609375,0.191876695695972,0.173112928144531,0,0.0671665222379068,0.135593361709104
2003,2003-10-22,"Okareka",3.02969386772028,3.15126418281541,0.178571428571429,0.0510948905109489,0.047244094488189,0.67741935483871,0.469416785206259,0.153846153846154,0.119565218315217,0.779484379653754,0.503115299803273,0.00423752840717367,0.621789897011942,1,0.176135591340032,0.162330843139438,0.440718166540272,0.198443314725604,0.222759094533106,0.068655001927258
2003,2003-11-19,"Okareka",3.18711683694398,3.15126418281541,0.0178571428571429,0.0218978102189781,0.031496062992126,0.43010752688172,0.332859174964438,0.192307692307692,0.18478262777174,0.645715997196232,0.87985044448909,0.113517825948472,0.710687403985,0.93847079438934,0.830199333416431,0.178101679197099,0.453900679137521,0.575471524394546,0.288621892529041,0.113322282067749
2003,2003-12-17,"Okareka",3.10976024727945,3.15126418281541,0.0178571428571429,0.0474452554744526,0.110236220472441,0.268817204301075,0.106685633001422,0.230769230769231,0.195652183043479,0.501185429979058,0.387196793077337,0.110362552817545,0.750197440740868,0.671160537199899,0.621658871726392,0.149051419077804,0.753144074978035,0.320914479512643,0.586879066267125,0.10473447294526
2004,2004-01-20,"Okareka",3.45558976923344,3.34689309122845,0.0714285714285714,0.0255474452554745,0.338582677165354,0.21505376344086,0.412517780938834,0.269230769230769,0.206521738315217,0.36546684312037,0.329237549857239,0.0205759193148875,0.769952617159107,0.703976134445515,0.540140982474594,0.207690673863487,0.933085521552156,0.254152500801795,0.778373547596854,0.120126181690016
2004,2004-02-19,"Okareka",3.5038266029306,3.34689309122845,0.0714285714285714,0.0072992700729927,0.204724409448819,0.182795698924731,0.613086770981508,0.269230769230769,0.146739132445652,0.263118120981263,0.213319034437416,0.0152350422183654,0.793000062872384,0.849458514892289,0.106274396667734,0.135502418003493,0.698436598264979,0.445812128032402,0.587926227798315,0.119728886007277
2004,2004-04-05,"Okareka",3.61410078022346,3.34689309122845,0.107142857142857,0.062043795620438,0.00393700787401575,0.290322580645161,0.469416785206259,0.269230769230769,1,0.24108822713164,0.329237549857239,0.0194174462395308,0.816047821373765,0.820061205890145,0.623302678373131,0.1497156022096,0.57254348695502,0.658408558092588,0.450741148672761,0.146145301612783
2004,2004-04-22,"Okareka",3.61410078022346,3.34689309122845,0.928571428571429,0.18978102189781,0.0078740157480315,0.376344086021505,0.433854907539118,0.230769230769231,0.0380434823913045,0.241666059865871,0.329237549857239,0.0281113722266973,0.812755239290624,0.818146973509023,0.460875338467782,0.170016533816307,0.446650313028065,0.708137134245135,0.301535711577884,0.133958540152886
2004,2004-05-19,"Okareka",2.96126594841889,3.34689309122845,0.428571428571429,0.0948905109489051,0.015748031496063,0.612903225806452,0.374110953058321,0.269230769230769,0.0434782665217394,0.254306163093269,0.474135701376926,0.0219292645754976,0.82592525154258,0.634379816365211,0.474602636771497,0.159459925857532,0.34053100291117,0.860023527470389,0.187498250379465,0.101259736256581
2004,2004-06-16,"Okareka",3.34314669201523,3.34689309122845,0.0714285714285714,0.0364963503649635,0.015748031496063,0.172043010752688,0.433854907539118,0.230769230769231,0.119565218315217,0.815093358413471,0.155359779625467,0.00392789900372929,0.914822758515637,0.49026473122567,0.0218719321052548,0.166544772699257,0.180363294913113,0,0.00900627389581004,0.0760240514211367
2004,2004-07-28,"Okareka",3.67114442714026,3.34689309122845,0.0178571428571429,0.00182481751824818,0.00393700787401575,0.172043010752688,0.480796586059744,0.269230769230769,0.391304385489132,0.907546679206735,0.242298664741353,0.00316653543113762,0.552647091677707,0.661247571874668,0.335472899623902,0.169861142089728,0.113461985248265,0,0.011495174339152,NA
2004,2004-08-25,"Okareka",3.04056580506173,3.34689309122845,0.0178571428571429,0.0145985401459854,0.00393700787401575,0.193548387096774,0.436699857752489,0.0769230769230769,0.081521748858696,1,0.329237549857239,0.00240517185854595,0.190471424839777,0.832230412523667,0.649073867142549,0.173177511480199,0.0465606755834175,0,0.013984074782494,0.124656892844205
2004,2004-09-30,"Okareka",2.70581883209138,3.34689309122845,0.0178571428571429,0.0766423357664234,0.0078740157480315,0.376344086021505,0,0.153846153846154,0.141304354782609,0.878582797768512,0.155359779625467,0.00327177993258864,0.295831527464935,0.796406703416621,0.356352234614983,0.148860316383265,0.108518518867318,0,0.0431089385044075,0.148059265688488
2004,2004-10-20,"Okareka",3.11312517493906,3.34689309122845,0.0178571428571429,0.102189781021898,0.0236220472440945,0.483870967741936,0.516358463726885,0.153846153846154,0.108695662989131,0.853158157260115,0.532094944597024,0.00368271470696353,0.45716457759092,0.887743394958392,0.908081978405728,0.125042060330352,0.301642541973939,0.391192828666063,0.168442666073025,0.117007293272272
2004,2004-11-18,"Okareka",3.10098778714211,3.34689309122845,0.0178571428571429,0.222627737226277,0.0393700787401575,0.559139784946237,0.453769559032717,0.269230769230769,0.0706521806521742,0.647521726228718,0.184339412827367,0.00599759571942243,0.480212021657944,0.861764376524156,0.0993119739574868,0.106013179262487,0.493448282182772,0.405124857526903,0.336866662981133,0.117125805645808
2004,2004-12-21,"Okareka",3.12139148037693,3.34689309122845,0.0178571428571429,0.0328467153284672,0.291338582677165,0.817204301075269,0.483641536273115,0.461538461538462,0.0543478282608697,0.540839251666937,0.213319034437416,0.00485374642718342,0.519722061706319,0.834007884623135,0.302873648778536,0.118372880720008,0.464446689874447,0.6175135404358,0.349061766890723,0.130640743729243
2005,2005-01-19,"Okareka",2.821425288907,3.20347796914174,0.107142857142857,0.0693430656934307,0.433070866141732,0.559139784946237,0.513513513513513,0.115384615384615,0.0271739141304348,0.469549077192933,0.358217171467288,0.00462093062493544,0.549354668293372,0.875984471904461,0.70961760454602,0.0941794105823609,0.812465415940224,0.248339929194742,0.690599154974576,0.143157376788954
2005,2005-02-23,"Okareka",2.57127474423255,3.20347796914174,0.0714285714285714,0.0218978102189781,0.338582677165354,0.67741935483871,0.322901849217639,0.0769230769230769,0.02173913,0.317434453600966,0.271278286351402,0.0192603073402327,0.575694692797284,0.808849221414149,0.782363347461732,0.123319278479891,0.86915031699996,0.398629926858419,0.827806982248218,0.136998633976493
2005,2005-03-23,"Okareka",3.16321910924494,3.20347796914174,0.107142857142857,0.0948905109489051,0.094488188976378,0.473118279569893,0.556187766714083,0.269230769230769,0.0597826123913045,0.245668060977096,0.320091585243839,0.0417593079289286,0.573719333854267,0.840100989225138,0.837912524852003,0.131114398435217,0.782317021006834,0.550638270295644,0.742799446878633,0.142828091427942
2005,2005-04-20,"Okareka",3.14564739207869,3.20347796914174,0.107142857142857,0.116788321167883,0.00393700787401575,0.634408602150538,0.418207681365576,0.269230769230769,0.119565218315217,0.250879359085013,0.50355002319399,1,0.602331133417116,0.732636175484155,0.997313010569587,1,0.557699951392284,0.553364238568964,0.438083143934128,0.120501533652547
2005,2005-05-17,"Okareka",3.0685943438247,3.20347796914174,0.428571428571429,0.255474452554745,0.0078740157480315,0.548387096774194,0.412517780938834,0.192307692307692,0.103260872391304,0.249286813761206,0.216301035199528,0.0215888600449132,0.611747614342414,0.626568700120726,0.0361334199189142,0.135036248969956,0.333016942124656,0.895126245660895,0.21863777282643,0.0761994710665768
2005,2005-06-24,"Okareka",3.3276722303003,3.20347796914174,0.0714285714285714,0.0291970802919708,0.015748031496063,0.344086021505376,0.442389758179232,0.269230769230769,0.146739132445652,0.324337104618497,0.131903674998996,0.0362756234979171,0.589589099250032,0.50503333035017,0.0243834565599896,0.138463079048343,0.160872925274706,0,0.0533478099998287,0.109432696795714
2005,2005-07-19,"Okareka",3.53294648993448,3.20347796914174,0.0714285714285714,0.00364963503649635,0.00393700787401575,0.440860215053763,0.480796586059744,0.346153846153846,0.309782617228261,0.915242381532389,0.168278906216938,0.00226756686935415,0.465922606303464,0.675323343324806,0.0715571616752609,0.126112610338066,0.0875187750739254,0,0.00640398865501556,0.109668739514784
2005,2005-08-25,"Okareka",3.27341947943945,3.20347796914174,0.0178571428571429,0.0656934306569343,0.00393700787401575,0.354838709677419,0.532005689900427,0.115384615384615,0.222826097173913,0.855429866659475,0.234590086749326,0.00324368289879728,0.392170471513132,0.785430790094765,0.430441496033486,0.101908121213328,0.135153839888658,0,0.0412434001709133,0.135308859750771
2005,2005-09-21,"Okareka",3.3619557352122,3.20347796914174,0.0714285714285714,0.062043795620438,0.0236220472440945,0.46236559139785,0.485064011379801,0.384615384615385,0.130434786521739,0.79786707376247,0.159695137681326,0.00308980744941666,0.419860374235202,0.732347997980415,0.120317755943494,0.0999250846014952,0.202437427740084,0.557819433125431,0.0951874046206276,0.119948458370776
2005,2005-10-18,"Okareka",3.19748756783467,3.20347796914174,0.0178571428571429,0.156934306569343,0.0196850393700787,0.451612903225806,0.365576102418208,0.269230769230769,0.125000008913044,0.749749145197526,0.382357209790353,0.00364000016668111,0.45390496567867,0.868555993483827,0.52253340510725,0.0661823397560309,0.419843637627125,0.257820655068081,0.242121289898285,0.129390292845254
2005,2005-11-16,"Okareka",3.12838732883095,3.20347796914174,0.0714285714285714,0.0766423357664234,0.015748031496063,0.645161290322581,0.462304409672831,0.269230769230769,0.097826094782609,0.577637703721932,0.245883438855547,0.00445558439002892,0.492229663270489,0.804510118937964,0.258372691174456,0.0767061684850193,0.582094185357511,0.361603458945018,0.417678747580978,0.103608710422572
2005,2005-12-14,"Okareka",3.31477381490987,3.20347796914174,0.107142857142857,0.0693430656934307,0.535433070866142,0.602150537634409,0.692745376955903,0.346153846153846,0.097826094782609,0.51550457250671,0.736836000628383,0.0329928423855946,0.54540363103422,0.838835091450851,0.494486191095124,0.0330758954145784,0.755497145283704,0.217375423227746,0.592090610405866,0.089706389358428
2006,2006-01-27,"Okareka",3.44255877220777,3.39456414568336,0.107142857142857,0.0364963503649635,0.417322834645669,0.537634408602151,0.610241820768137,0.384615384615385,0.168478268913044,0.685373125246199,0.26543309840158,0.00828615669376699,0.600190923619638,0.695446997940356,0.228681670515591,0.0579006161833332,0.753051797956703,0.516101464397751,0.720699855392245,0.123304616699108
2006,2006-02-21,"Okareka",3.4980734356427,3.39456414568336,0.107142857142857,0.0839416058394161,0.511811023622047,0.43010752688172,0.439544807965861,0.346153846153846,0.288043480706522,0.388316109978514,0.310394990321949,0.00555165744436209,0.622975238809997,0.824045316298217,0.572408292337389,0.0472975717506358,0.905758121223009,0.529590334686365,0.886947579759599,0.171012689244608
2006,2006-03-21,"Okareka",3.18708816587617,3.39456414568336,0.0714285714285714,0.0218978102189781,0.535433070866142,0.698924731182796,0.490753911806543,0.269230769230769,0.135869577119566,0.307938629500962,0.266563306768375,0.128542681315384,0.626432354020735,0.815927087278794,0.17744746761378,0.0787392017580618,0.662804242287393,0.650839006725715,0.574282659330096,0.113114941321977
2006,2006-04-19,"Okareka",3.71064851437206,3.39456414568336,0.0178571428571429,0.171532846715328,0.236220472440945,0.591397849462366,0.581792318634424,0.846153846153846,0.244565233641305,0.251530902765399,0.251485203731084,0.0288086128093217,0.630481985382703,0.253037463548577,0.105966185914675,0.0681760565455894,0.507790861662525,0.724049813696082,0.415299551868767,0.104648712793863
2006,2006-05-24,"Okareka",3.43069364513442,3.39456414568336,0.214285714285714,0.138686131386861,0.047244094488189,0.612903225806452,0.374110953058321,0.384615384615385,0.315217394836957,0.247596002400563,0.27020894679401,0.0255011475993146,0.636013369719883,0.631819854934014,0.0953289418543538,0.0582693909694586,0.305966373518633,0.926917908954645,0.183383104157754,0.0900571907456739
2006,2006-06-21,"Okareka",3.57701527394625,3.39456414568336,0.25,0.00182481751824818,0.031496062992126,0.225806451612903,0.374110953058321,0.461538461538462,0.21739131951087,0.824332289894834,0.131306691776471,0.00609676439389695,0.720268735764758,0.49094436232111,0.0725213105651931,0.0890819076873911,0.141099124081643,0,0.0084694542211538,0.142663953973202
2006,2006-07-19,"Okareka",3.20600236946322,3.39456414568336,0.0714285714285714,0.0182481751824818,0.00393700787401575,0.32258064516129,0.432432432432432,0.230769230769231,0.0923913041847826,0.897585274419923,0.131361750170579,0.00204118161664665,0.347063106785791,0.723959168983978,0.00450541607989805,0.0988492719086445,0.0725302549288564,0,0.0107379858665,0.0934043729039467
2006,2006-08-16,"Okareka",3.25279126206739,3.39456414568336,0.0714285714285714,0.0109489051094891,0.00393700787401575,0.440860215053763,0.39402560455192,0.269230769230769,0.146739132445652,0.942110095316157,0.327945061372896,0.00955848325788497,0.268734453023696,0.715407499389873,0.393890805624849,0.0877909852364769,0.0570210091305427,0,0.011362544421586,0.120572455613325
2006,2006-09-20,"Okareka",3.02210516244129,3.39456414568336,0.0714285714285714,0.0656934306569343,0.015748031496063,0.451612903225806,0.544807965860597,0.0769230769230769,0.114130440652174,0.787040855323305,0.285849248807051,0.0302319390215555,0.322566876621939,0.623817836808885,0.392871306898275,0.0815313420213986,0.128931661355553,0,0.0543715064067067,0.111610210993087
2006,2006-10-25,"Okareka",3.23789557953019,3.39456414568336,0.0178571428571429,0.0875912408759124,0.0236220472440945,0.494623655913978,0.48221906116643,0.269230769230769,0.119565218315217,0.682307496885918,0.243017359501021,0.00274504918742851,0.419168950863803,0.648473374336277,0.153414903909161,0.0783485783775923,0.333966053001865,0.726861381450879,0.218529464661683,0.124210026306415
2006,2006-11-14,"Okareka",3.31550480102366,3.39456414568336,0.142857142857143,0.0985401459854015,0.047244094488189,0.634408602150538,0.633001422475107,0.384615384615385,0.103260872391304,0.600313467828282,0.326496077104634,0.0106707649260915,0.44244686938796,0.648191298752223,0.179075453225026,0.0798637134953065,0.419177896346699,0.660596384755049,0.309839551999834,0.100934695838924
2006,2006-12-13,"Okareka",3.39596752753751,3.39456414568336,0.214285714285714,0.0145985401459854,0.393700787401575,0.494623655913978,0.644381223328592,0.384615384615385,0.114130440652174,0.527075196744496,0.302622654251667,0.00349019205286897,0.581061544006869,0.499166804176465,0.42715388258195,0.138630694033393,0.575054711318101,0.670043023858897,0.4709522617054,0.0887306444131634
2007,2007-01-18,"Okareka",2.97728512566924,3.27499959651128,0.0714285714285714,0.0255474452554745,0.606299212598425,0.634408602150538,0.644381223328592,0.192307692307692,0.0326086982608697,0.465295931791978,0.305413398166788,0.00345155162551437,0.617772920728009,0.49401579443496,0.609852008892191,0.0921383081148667,0.792876106172828,0.345791393439787,0.732045574871507,0.135723762840365
2007,2007-02-22,"Okareka",3.12736042588431,3.27499959651128,0.107142857142857,0.109489051094891,0.456692913385827,0.806451612903226,0.782361308677098,0.269230769230769,0.0597826123913045,0.385751027466934,0.384095972944898,0.00527546890611711,0.66238636538244,0.506215043591877,0.656304995987433,0.139859963551726,0.875846957046174,0.500207788645422,0.876673783000275,0.124697040698953
2007,2007-03-21,"Okareka",3.17056337474118,3.27499959651128,0.0714285714285714,0.0145985401459854,0.47244094488189,0.483870967741936,0.502133712660028,0.269230769230769,0.0760869582608696,0.29975535213105,0.25742023432179,0.00542028541324399,0.638713126156199,0.310438392267399,0.0444061272052973,0.145346665060802,0.675096858594984,0.648313696376265,0.624243722703752,0.0905742727002973
2007,2007-04-24,"Okareka",3.20142547911606,3.27499959651128,0.107142857142857,0.182481751824818,0.125984251968504,0.526881720430108,0.544807965860597,0.192307692307692,0.135869577119566,0.263905203343723,0.314371000997974,0.0166547661942282,0.638680467785659,0.412306498254048,0.471702255401227,0.146250502422692,0.513327498102358,0.762108861158974,0.426777613119832,0.125038262878833
2007,2007-05-23,"Okareka",3.30639614879014,3.27499959651128,0.25,0.0474452554744526,0.00393700787401575,0.56989247311828,0.513513513513513,0.269230769230769,0.179347824184783,0.249863997278067,0.211293361379701,0.0161861350841916,0.66419719119786,0.365450962458498,0.0406822989187055,0.205355114175024,0.386518214433232,0.849885435127852,0.271894054443629,0.0828508098613409
2007,2007-06-21,"Okareka",3.51017485435883,3.27499959651128,0.25,0.0145985401459854,0.00393700787401575,0.365591397849462,0.305832147937411,0.461538461538462,0.277173925434783,0.524467640958052,0.153936877021871,0.0239102891859461,0.642598533886167,0.280598776332044,0.0414101557271805,0.203694940991495,0.171194842960269,0,0.0542937432765776,0.102088115827232
2007,2007-07-25,"Okareka",3.50784300084647,3.27499959651128,0.428571428571429,0.0182481751824818,0.015748031496063,0.56989247311828,0.655761024182077,0.269230769230769,0.326086976032609,0.789323751358479,0.195247344582975,0.00268714140281269,0.269030553059005,0.411321528612496,0.034084998417516,0.141641170042369,0.0486303141366945,0,0.0084133034612954,0.0871118502905823
2007,2007-08-22,"Okareka",3.29413557268759,3.27499959651128,0.107142857142857,0.00182481751824818,0.00393700787401575,0.709677419354839,0.446657183499289,0.346153846153846,0.190217405380435,0.814267477615299,0.493117354429876,0.00205534622784503,0.308343086845636,0.466345156558965,0.361860523393556,0.176725128249361,0.0773220731913838,0,0.0182916666778671,0.104372292650133
