"lake","site","date","Kd"
"Rotoiti","3","2008-03-18",0.31377454474463
"Rotoiti","3","2008-04-21",0.368928152182178
"Rotoiti","3","2008-05-20",0.335686358268733
"Rotoiti","3","2008-06-20",0.314279574612572
"Rotoiti","3","2008-08-05",0.296879953397396
"Rotoiti","3","2008-10-21",0.292743454824364
"Rotoiti","3","2008-11-18",0.266568409870254
"Rotoiti","3","2008-12-16",0.350525885997495
"Rotoiti","3","2009-01-13",0.299492113532422
"Rotoiti","3","2009-02-17",0.317212731692715
"Rotoiti","3","2009-03-17",0.337867916769264
"Rotoiti","3","2009-04-22",0.332595659812115
"Rotoiti","3","2009-05-19",0.352581516385733
"Rotoiti","3","2009-06-22",0.342576922394096
"Rotoiti","3","2009-07-21",0.394385248548945
"Rotoiti","3","2009-08-17",0.692959279915356
"Rotoiti","3","2009-09-22",0.367967016273985
"Rotoiti","3","2009-10-28",0.377686742929588
"Rotoiti","3","2009-11-17",0.327524802974522
"Rotoiti","3","2009-12-16",0.371247499852555
"Rotoiti","3","2010-01-20",0.361740431399998
"Rotoiti","3","2010-02-17",0.797589199272129
"Rotoiti","3","2010-03-23",0.42711323404999
"Rotoiti","3","2010-05-18",0.474695957407102
"Rotoiti","3","2010-06-15",0.73559589823202
"Rotoiti","3","2010-07-22",0.518071379291008
"Rotoiti","3","2010-08-17",0.708693833779924
"Rotoiti","3","2010-09-27",0.387257918734216
"Rotoiti","3","2010-10-19",0.556387831806182
"Rotoiti","3","2010-11-16",0.621970819778042
"Rotoiti","3","2010-12-14",0.732498568570868
"Rotoiti","3","2011-01-18",1.26248149407207
"Rotoiti","3","2011-02-15",0.812229588722071
"Rotoiti","3","2011-03-25",0.747984830726693
"Rotoiti","3","2011-04-20",0.91106483126006
"Rotoiti","3","2011-05-23",1.01128250177412
"Rotoiti","3","2011-06-20",1.13083563446938
"Rotoiti","3","2011-07-19",1.13547089569254
"Rotoiti","3","2011-08-16",0.621157406189302
"Rotoiti","3","2011-09-21",1.0158106895989
"Rotoiti","3","2011-10-25",1.01068788890972
"Rotoiti","3","2011-11-14",0.482066882647029
"Rotoiti","3","2011-12-21",0.727162739752987
"Rotoiti","3","2012-01-17",0.330020331133588
"Rotoiti","3","2012-02-22",0.33246744113819
"Rotoiti","3","2012-03-28",0.323288768471382
"Rotoiti","3","2012-04-17",0.314100659192884
"Rotoiti","3","2012-05-15",0.688228923730894
"Rotoiti","3","2012-06-25",0.772976421337772
"Rotoiti","3","2012-07-18",0.717047667583159
"Rotoiti","3","2012-08-14",0.691138626650182
"Rotoiti","3","2012-09-18",0.473249822674197
"Rotoiti","3","2012-10-16",0.785658177341374
"Rotoiti","3","2012-11-13",0.324904541274947
"Rotoiti","3","2012-12-06",0.463763431010388
"Rotoiti","3","2013-01-15",0.47243294039663
"Rotoiti","3","2013-02-19",0.470179140655565
"Rotoiti","3","2013-03-19",0.468186102984204
"Rotoiti","3","2013-04-22",0.25819262477691
"Rotoiti","3","2013-06-17",0.337437777031131
"Rotoiti","3","2013-07-15",0.834414596265859
"Rotoiti","3","2013-08-19",0.337287361498241
"Rotoiti","3","2013-09-18",0.395064036213031
"Rotoiti","3","2013-10-16",0.529181967938865
"Rotoiti","3","2013-11-19",0.348259799487578
"Rotoiti","3","2013-12-11",0.342523977074964
"Rotoiti","3","2014-01-14",0.458218851905188
"Rotoiti","3","2014-02-18",0.332426063703925
"Rotoiti","3","2014-03-18",0.271482551448918
"Rotoiti","3","2014-04-15",0.305189892566801
"Rotoiti","3","2014-05-20",0.322692917958843
"Rotoiti","3","2014-06-17",0.348786974193225
"Rotoiti","3","2014-08-19",0.46444977225859
"Rotoiti","3","2014-09-16",0.900929312785609
"Rotoiti","3","2014-10-20",0.388450038852908
"Rotoiti","3","2014-11-18",0.450519426317444
"Rotoiti","3","2014-12-16",0.293183767376958
"Rotoiti","3","2015-01-20",0.513949193700154
"Rotoiti","3","2015-02-17",0.48459033767058
"Rotoiti","3","2015-03-18",0.352040009049796
"Rotoiti","3","2015-04-14",0.351462604824544
"Rotoiti","3","2015-05-19",0.334193252860174
"Rotoiti","3","2015-06-16",0.63113877991247
"Rotoiti","3","2015-07-21",0.389707466984926
"Rotoiti","3","2015-08-18",0.324528320553305
"Rotoiti","3","2015-09-19",0.298219240705182
"Rotoiti","3","2015-10-20",0.462552681193908
"Rotoiti","3","2015-11-17",0.356028492296419
"Rotoiti","3","2015-12-15",0.283409839679526
"Rotoiti","3","2016-01-20",0.455249647619229
"Rotoiti","3","2016-02-16",0.595404701146407
"Rotoiti","3","2016-03-15",0.329558021846896
"Rotoiti","3","2016-04-18",0.287481539967705
"Rotoiti","3","2016-05-17",0.299235645519336
"Rotoiti","3","2016-06-14",0.495817207444512
"Rotoiti","3","2016-07-19",0.700615447040069
"Rotoiti","3","2016-09-19",0.468727315631719
"Rotoiti","3","2016-10-18",0.313632882337109
"Rotoiti","3","2016-11-15",0.451833093806363
"Rotoiti","3","2016-12-12",0.28904283204057
"Rotoiti","3","2017-01-17",0.376008939448628
"Rotoiti","3","2017-02-14",0.539963578836422
"Rotoiti","3","2017-03-14",0.294412926501579
"Rotoiti","3","2017-04-18",0.367912909125136
"Rotoiti","3","2017-07-18",0.325598693977503
"Rotoiti","3","2017-08-15",0.414562990932112
"Rotoiti","3","2017-09-19",0.495144871743328
"Rotoiti","3","2017-10-17",0.49533911296812
"Rotoiti","3","2017-11-13",0.535607995882188
"Rotoiti","3","2017-12-12",0.452947649860578
"Rotoiti","3","2018-01-16",0.387309251273269
"Rotoiti","3","2018-02-21",0.299390692844359
"Rotoiti","3","2018-03-20",0.333705653365088
"Rotoiti","3","2018-04-17",0.383137615335582
"Rotoiti","3","2018-05-15",0.492742929367283
"Rotoiti","3","2018-06-19",0.368275074860957
"Rotoiti","3","2018-07-17",0.388520205302348
"Rotoiti","3","2018-08-21",0.401228067334827
"Rotoiti","3","2018-09-18",0.491888598495046
"Rotoiti","3","2018-10-16",0.431528939227913
"Rotoiti","3","2018-11-20",0.374429762633604
"Rotoiti","3","2018-12-12",0.405380325118445
"Rotoiti","3","2019-01-15",0.441897907120012
"Rotoiti","3","2019-02-19",0.577834958080953
"Rotoiti","3","2019-03-19",0.274079091075535
"Rotoiti","3","2019-04-15",0.474466756071069
"Rotoiti","3","2019-05-14",0.350593226947624
"Rotoiti","3","2019-06-18",0.450421666843179
"Rotoiti","3","2019-07-16",0.648567733291987
"Rotoiti","3","2019-09-18",0.283004301930474
"Rotoiti","3","2019-10-17",0.301041472548862
"Rotoiti","3","2019-11-19",0.293464034162988
"Rotoiti","3","2019-12-10",0.341056126507704
"Rotoiti","3","2020-01-21",0.298326838016978
"Rotoiti","3","2020-02-18",0.3147519714225
"Rotoiti","3","2020-06-16",0.27965729040472
"Rotoiti","3","2020-07-21",0.246097433240772
"Rotoiti","3","2020-08-18",0.284312778698649
"Rotoiti","3","2020-09-15",0.259116574754449
"Rotoiti","3","2020-10-13",0.564387418075175
"Rotoiti","3","2020-11-12",0.216398194468228
"Rotoiti","3","2020-12-21",0.303894246989284
"Rotoiti","3","2021-01-19",0.267046374782852
"Rotoiti","3","2021-02-16",0.327313250187976
"Rotoiti","3","2021-03-16",0.287749617087749
"Rotoiti","3","2021-04-21",0.240414712335628
"Rotoiti","3","2021-05-18",0.253906375671529
"Rotoiti","3","2021-07-20",0.574075513796915
"Rotoiti","3","2021-08-17",0.399978914914129
"Rotoiti","3","2021-09-14",0.549902975524244
"Rotoiti","3","2021-10-19",0.305637491183872
"Rotoiti","3","2021-12-14",0.251528871607855
"Rotoiti","3","2022-01-18",0.332252088904463
"Rotoiti","3","2022-02-15",0.303345179659571
"Rotoiti","3","2022-03-15",0.322313474625052
"Rotoiti","3","2022-04-19",0.27625432500166
"Rotoiti","3","2022-05-17",0.275252729535854
"Rotoiti","3","2022-06-20",0.29571926236859
"Rotoiti","3","2022-07-19",0.240588726782502
"Rotoiti","4","2003-03-21",0.0314966941828121
"Rotoiti","4","2003-05-28",0.055986534897046
"Rotoiti","4","2003-06-17",0.0315644616246178
"Rotoiti","4","2003-07-22",0.0410753718157262
"Rotoiti","4","2003-08-19",0.0395287517778706
"Rotoiti","4","2003-09-17",0.0547345146810564
"Rotoiti","4","2003-10-21",0.0400005391311496
"Rotoiti","4","2003-12-16",0.226929657112248
"Rotoiti","4","2004-02-18",0.0525438425429582
"Rotoiti","4","2004-03-30",0.0359656299711595
"Rotoiti","4","2004-04-21",0.0360180569114843
"Rotoiti","4","2004-05-18",0.0447196991721803
"Rotoiti","4","2004-06-15",0.0329716484393154
"Rotoiti","4","2004-08-26",0.0497657437466029
"Rotoiti","4","2004-10-06",0.0389141057078147
"Rotoiti","4","2004-10-19",0.0763806005765442
"Rotoiti","4","2004-11-17",0.068255018887684
"Rotoiti","4","2004-12-15",0.0729918521948832
"Rotoiti","4","2005-01-18",0.0533069948501809
"Rotoiti","4","2005-02-23",0.0621267033954081
"Rotoiti","4","2005-03-22",0.052540592117121
"Rotoiti","4","2005-04-19",0.0581515608802837
"Rotoiti","4","2005-05-25",0.0441995344875868
"Rotoiti","4","2005-06-21",0.0238758285680512
"Rotoiti","4","2005-07-20",0.037274252592913
"Rotoiti","4","2005-08-23",0.0425736114009965
"Rotoiti","4","2005-09-23",0.0484563887143989
"Rotoiti","4","2005-10-26",0.0550901182668727
"Rotoiti","4","2005-11-15",0.0660872987545806
"Rotoiti","4","2005-12-13",0.0480917724232178
"Rotoiti","4","2006-01-31",0.0464504290310915
"Rotoiti","4","2006-02-22",0.0499998490727669
"Rotoiti","4","2006-03-22",0.0582234729669963
"Rotoiti","4","2006-04-18",0.0379880077972953
"Rotoiti","4","2006-05-23",0.0240298017068424
"Rotoiti","4","2006-06-22",0.0278877182161449
"Rotoiti","4","2006-07-18",0.0316208844565248
"Rotoiti","4","2006-08-17",0.0431085274333354
"Rotoiti","4","2006-09-19",0.0527289481699462
"Rotoiti","4","2006-10-31",0.043279841899122
"Rotoiti","4","2006-11-13",0.0538054991499734
"Rotoiti","4","2006-12-14",0.0604859273723876
"Rotoiti","4","2007-01-17",0.0376047719312489
"Rotoiti","4","2007-02-26",0.0414025770967308
"Rotoiti","4","2007-03-20",0.0677951303565688
"Rotoiti","4","2007-04-23",0.0446859331504025
"Rotoiti","4","2007-05-22",0.0477407633126489
"Rotoiti","4","2007-06-20",0.0298464228711617
"Rotoiti","4","2007-07-25",0.0268620032910386
"Rotoiti","4","2007-08-21",0.0377171830536141
"Rotoiti","4","2007-09-18",0.0449606588739268
"Rotoiti","4","2007-10-16",0.0592866244140839
"Rotoiti","4","2007-11-13",0.064176308618965
"Rotoiti","4","2007-12-11",0.0698128419020076
"Rotoiti","4","2008-01-07",0.0615499749525528
"Rotoiti","4","2008-02-19",0.087092335579628
"Rotoiti","4","2008-03-18",0.053817087240432
"Rotoiti","4","2008-04-21",0.0583816406916735
"Rotoiti","4","2008-05-20",0.0443811142857309
"Rotoiti","4","2008-06-20",0.032213691180994
"Rotoiti","4","2008-08-05",0.0355550819569116
"Rotoiti","4","2008-10-21",0.0562795574153883
"Rotoiti","4","2008-11-18",0.0490970180065104
"Rotoiti","4","2008-12-16",0.056313354158281
"Rotoiti","4","2009-01-13",0.0637742282255206
"Rotoiti","4","2009-02-17",0.0425428673675721
"Rotoiti","4","2009-03-17",0.0414390679182016
"Rotoiti","4","2009-04-22",0.0555613680108337
"Rotoiti","4","2009-05-19",0.0579167864503465
"Rotoiti","4","2009-06-22",0.031827309621116
"Rotoiti","4","2009-07-21",0.0473236484226786
"Rotoiti","4","2009-08-17",0.121685469846742
"Rotoiti","4","2009-09-22",0.203777708532281
"Rotoiti","4","2009-10-28",0.15220032631265
"Rotoiti","4","2009-11-17",0.147526991230772
"Rotoiti","4","2009-12-16",0.187173524964805
"Rotoiti","4","2010-01-20",0.203462553454521
"Rotoiti","4","2010-02-17",0.130951014658411
"Rotoiti","4","2010-03-23",0.154446565239811
"Rotoiti","4","2010-05-18",0.227065195814642
"Rotoiti","4","2010-06-15",0.114977078158289
"Rotoiti","4","2010-07-22",0.0551789358185402
"Rotoiti","4","2010-08-17",0.131294638586948
"Rotoiti","4","2010-09-27",0.240117403420708
"Rotoiti","4","2010-10-19",0.201903347363822
"Rotoiti","4","2010-11-16",0.217188712653857
"Rotoiti","4","2010-12-14",0.211167718480744
"Rotoiti","4","2011-01-18",0.177136604170542
"Rotoiti","4","2011-02-15",0.298946818237021
"Rotoiti","4","2011-03-25",0.213013809359394
"Rotoiti","4","2011-04-20",0.182682734833495
"Rotoiti","4","2011-05-23",0.248996054537614
"Rotoiti","4","2011-06-20",0.0599371654854599
"Rotoiti","4","2011-07-19",0.204153707129683
"Rotoiti","4","2011-08-16",0.233966738007967
"Rotoiti","4","2011-09-21",0.253999906338162
"Rotoiti","4","2011-10-25",0.174049237571395
"Rotoiti","4","2011-11-14",0.285193236285202
"Rotoiti","4","2011-12-21",0.266428218868589
"Rotoiti","4","2012-01-17",0.309977534006602
"Rotoiti","4","2012-02-22",0.0726628549248409
"Rotoiti","4","2012-03-28",0.0470082447162205
"Rotoiti","4","2012-04-17",0.0503266926375668
"Rotoiti","4","2012-05-15",0.105756701621721
"Rotoiti","4","2012-06-25",0.123891718491757
"Rotoiti","4","2012-07-18",0.123030718555144
"Rotoiti","4","2012-08-14",0.143320118042285
"Rotoiti","4","2012-09-18",0.21076933111168
"Rotoiti","4","2012-10-16",0.185384371743457
"Rotoiti","4","2012-11-13",0.154619851407812
"Rotoiti","4","2012-12-06",0.164012819017033
"Rotoiti","4","2013-01-15",0.196124914296884
"Rotoiti","4","2013-02-19",0.201170367537471
"Rotoiti","4","2013-03-19",0.188587952578125
"Rotoiti","4","2013-04-22",0.0381380993055682
"Rotoiti","4","2013-05-14",0.0451466533981094
"Rotoiti","4","2013-06-17",0.0357979100199392
"Rotoiti","4","2013-07-15",0.267291374433309
"Rotoiti","4","2013-08-19",0.162443783623367
"Rotoiti","4","2013-09-18",0.195032864747098
"Rotoiti","4","2013-10-16",0.178518035046628
"Rotoiti","4","2013-11-19",0.181451716076624
"Rotoiti","4","2013-12-11",0.16705126800839
"Rotoiti","4","2014-01-14",0.208670697140227
"Rotoiti","4","2014-02-18",0.216976562706208
"Rotoiti","4","2014-03-18",0.237587095765886
"Rotoiti","4","2014-04-15",0.167273391928901
"Rotoiti","4","2014-05-20",0.229934191131288
"Rotoiti","4","2014-06-17",0.118986981064524
"Rotoiti","4","2014-08-19",0.14086664251712
"Rotoiti","4","2014-09-16",0.245078606967011
"Rotoiti","4","2014-10-20",0.176510162963008
"Rotoiti","4","2014-11-18",0.221497955428361
"Rotoiti","4","2014-12-16",0.188895274787858
"Rotoiti","4","2015-01-20",0.181959107963583
"Rotoiti","4","2015-02-17",0.175603947719836
"Rotoiti","4","2015-03-18",0.151466783327425
"Rotoiti","4","2015-04-14",0.136281302020274
"Rotoiti","4","2015-05-19",0.148026288924579
"Rotoiti","4","2015-06-16",0.106114066580875
"Rotoiti","4","2015-07-23",0.157121156197138
"Rotoiti","4","2015-08-18",0.18707272717309
"Rotoiti","4","2015-09-19",0.242952198695762
"Rotoiti","4","2015-10-20",0.262876151116712
"Rotoiti","4","2015-11-17",0.21057344811081
"Rotoiti","4","2015-12-15",0.20218011046062
"Rotoiti","4","2016-01-20",0.264923192895065
"Rotoiti","4","2016-02-16",0.18672122610086
"Rotoiti","4","2016-03-15",0.199880896046562
"Rotoiti","4","2016-04-18",0.20383550143908
"Rotoiti","4","2016-05-17",0.269737693135099
"Rotoiti","4","2016-06-14",0.160730721330631
"Rotoiti","4","2016-07-19",0.160091405426082
"Rotoiti","4","2016-09-19",0.16841015807713
"Rotoiti","4","2016-10-18",0.197942779955879
"Rotoiti","4","2016-11-15",0.134862815820735
"Rotoiti","4","2016-12-12",0.260405217998754
"Rotoiti","4","2017-01-17",0.259129194728379
"Rotoiti","4","2017-02-14",0.167557629950901
"Rotoiti","4","2017-03-14",0.182886308029823
"Rotoiti","4","2017-04-18",0.229017344964269
"Rotoiti","4","2017-07-18",0.0328426797879085
"Rotoiti","4","2017-08-15",0.0664943392680746
"Rotoiti","4","2017-09-19",0.0844489688203992
"Rotoiti","4","2017-10-17",0.0870107911588055
"Rotoiti","4","2017-11-13",0.101627368182055
"Rotoiti","4","2017-12-12",0.111312169879779
"Rotoiti","4","2018-01-16",0.106573287572511
"Rotoiti","4","2018-02-21",0.120628712448777
"Rotoiti","4","2018-03-20",0.128794518552957
"Rotoiti","4","2018-04-17",0.111092013289697
"Rotoiti","4","2018-05-15",0.177403885069645
"Rotoiti","4","2018-08-21",0.333473213485499
"Rotoiti","4","2018-09-18",0.745670634786996
"Rotoiti","4","2018-10-16",0.221622672144239
"Rotoiti","4","2018-11-20",0.239201271934579
"Rotoiti","4","2018-12-12",0.147799748727568
"Rotoiti","4","2019-01-15",0.283289051728569
"Rotoiti","4","2019-02-19",0.231027367474739
"Rotoiti","4","2019-03-19",0.225993125368009
"Rotoiti","4","2019-04-15",0.294276797466825
"Rotoiti","4","2019-05-14",0.284453685229917
"Rotoiti","4","2019-06-18",0.235386008523142
"Rotoiti","4","2019-07-16",0.192928737674952
"Rotoiti","4","2019-09-18",0.0497597565320344
"Rotoiti","4","2019-10-17",0.0415316349151613
"Rotoiti","4","2019-11-19",0.0546045743494189
"Rotoiti","4","2019-12-10",0.0574096352901225
"Rotoiti","4","2020-01-21",0.052652378515892
"Rotoiti","4","2020-02-18",0.0499074829237089
"Rotoiti","4","2020-06-16",0.021771194847826
"Rotoiti","4","2020-07-21",0.033677808724589
"Rotoiti","4","2020-08-18",0.0322749646333044
"Rotoiti","4","2020-09-15",0.0330009707464301
"Rotoiti","4","2020-10-13",0.19212080448184
"Rotoiti","4","2020-12-21",0.0457282367118478
"Rotoiti","4","2021-01-19",0.0429939747965552
"Rotoiti","4","2021-02-16",0.0462367630335995
"Rotoiti","4","2021-03-16",0.0400526010169595
"Rotoiti","4","2021-04-21",0.0417500697807296
"Rotoiti","4","2021-05-18",0.0368309664520468
"Rotoiti","4","2021-07-20",0.128658847181474
"Rotoiti","4","2021-08-17",0.261515577383004
"Rotoiti","4","2021-09-14",0.254142305940108
"Rotoiti","4","2021-10-19",0.0496370316508827
"Rotoiti","4","2022-01-18",0.055093101984833
"Rotoiti","4","2022-02-15",0.0483041685380856
"Rotoiti","4","2022-03-15",0.0447417331766254
"Rotoiti","4","2022-04-19",0.042834755514321
"Rotoiti","4","2022-05-17",0.0381457571158792
"Rotoiti","4","2022-06-20",0.0252088937469434
"Rotoiti","4","2022-07-19",0.0329638415865205
"Rotoiti","Okawa","2003-03-21",2.33598604634437
"Rotoiti","Okawa","2003-04-15",2.06615861953853
"Rotoiti","Okawa","2003-05-28",1.3387909695545
"Rotoiti","Okawa","2003-06-17",1.46841515987308
"Rotoiti","Okawa","2003-07-22",1.14966163648846
"Rotoiti","Okawa","2003-08-19",0.533399322448021
"Rotoiti","Okawa","2003-09-17",0.86624636192673
"Rotoiti","Okawa","2003-10-21",0.752142060767198
"Rotoiti","Okawa","2003-11-18",0.603159601162388
"Rotoiti","Okawa","2003-12-16",1.085448742509
"Rotoiti","Okawa","2004-02-18",0.701573205850602
"Rotoiti","Okawa","2004-03-30",1.31847227016015
"Rotoiti","Okawa","2004-04-21",1.23573562684276
"Rotoiti","Okawa","2004-05-18",1.04704031827121
"Rotoiti","Okawa","2004-06-15",0.783576359545799
"Rotoiti","Okawa","2004-08-26",0.897458710449621
"Rotoiti","Okawa","2004-10-06",1.1132821960913
"Rotoiti","Okawa","2004-10-19",0.735716350117614
"Rotoiti","Okawa","2004-11-17",0.611862887365434
"Rotoiti","Okawa","2004-12-15",0.76671547835874
"Rotoiti","Okawa","2005-01-18",0.71819756971545
"Rotoiti","Okawa","2005-02-23",0.636735593867936
"Rotoiti","Okawa","2005-03-22",0.905024805939913
"Rotoiti","Okawa","2005-04-19",1.1596558891365
"Rotoiti","Okawa","2005-05-25",0.786801257590281
"Rotoiti","Okawa","2005-06-21",0.548358193944776
"Rotoiti","Okawa","2005-07-20",0.548084778633307
"Rotoiti","Okawa","2005-08-23",0.794692202117932
"Rotoiti","Okawa","2005-09-23",0.643561468295566
"Rotoiti","Okawa","2005-10-26",0.738050175414051
"Rotoiti","Okawa","2005-11-15",0.861098788295984
"Rotoiti","Okawa","2005-12-13",0.811476893086421
"Rotoiti","Okawa","2006-01-31",0.818218975638079
"Rotoiti","Okawa","2006-02-22",0.901578582091454
"Rotoiti","Okawa","2006-03-22",0.859832126377701
"Rotoiti","Okawa","2006-04-18",0.795323547101403
"Rotoiti","Okawa","2006-05-23",0.614797849268376
"Rotoiti","Okawa","2006-06-22",0.55825280091622
"Rotoiti","Okawa","2006-07-18",0.691173592448262
"Rotoiti","Okawa","2006-08-17",0.935781052883723
"Rotoiti","Okawa","2006-09-19",0.718534340012643
"Rotoiti","Okawa","2006-10-31",0.710603266356298
"Rotoiti","Okawa","2006-11-13",1.13049039978764
"Rotoiti","Okawa","2006-12-14",0.737724898433132
"Rotoiti","Okawa","2007-01-17",0.746289059290687
"Rotoiti","Okawa","2007-02-26",0.612416569090894
"Rotoiti","Okawa","2007-03-20",0.715185038048298
"Rotoiti","Okawa","2007-04-23",0.708156828142795
"Rotoiti","Okawa","2007-05-22",0.503378075640231
"Rotoiti","Okawa","2007-06-20",0.381227835339684
"Rotoiti","Okawa","2007-07-25",0.278763189625516
"Rotoiti","Okawa","2007-08-21",0.53600652255691
"Rotoiti","Okawa","2007-09-18",0.493175637797325
"Rotoiti","Okawa","2007-10-16",0.62130981549376
"Rotoiti","Okawa","2007-11-13",0.576150654554961
"Rotoiti","Okawa","2007-12-11",0.512435846763926
"Rotoiti","Okawa","2008-01-15",0.495039061710914
"Rotoiti","Okawa","2008-02-19",0.55374886569909
"Rotoiti","Okawa","2008-03-18",1.98290261028309
"Rotoiti","Okawa","2008-04-21",0.429701052988598
"Rotoiti","Okawa","2008-05-20",0.617497346229894
"Rotoiti","Okawa","2008-06-20",0.328544678307733
"Rotoiti","Okawa","2008-08-05",0.179834722462806
"Rotoiti","Okawa","2008-10-21",0.556815983384733
"Rotoiti","Okawa","2008-11-10",0.446203073317354
"Rotoiti","Okawa","2008-12-16",0.53669560326261
"Rotoiti","Okawa","2009-01-13",0.606561016762878
"Rotoiti","Okawa","2009-02-17",0.827290619379615
"Rotoiti","Okawa","2009-03-17",0.494889407424369
"Rotoiti","Okawa","2009-04-22",0.874205986025571
"Rotoiti","Okawa","2009-05-19",0.523382836811081
"Rotoiti","Okawa","2009-06-22",0.937136563213125
"Rotoiti","Okawa","2009-07-21",0.388939120893425
"Rotoiti","Okawa","2009-08-17",0.368778932433345
"Rotoiti","Okawa","2009-09-22",0.446043980884156
"Rotoiti","Okawa","2009-10-28",0.0177318788024928
"Rotoiti","Okawa","2009-11-17",0.372632819763282
"Rotoiti","Okawa","2009-12-16",0.496575473446052
"Rotoiti","Okawa","2010-01-20",0.436756795286679
"Rotoiti","Okawa","2010-02-17",0.460521003704798
"Rotoiti","Okawa","2010-03-23",0.650145523138718
"Rotoiti","Okawa","2010-04-21",0.462002344170911
"Rotoiti","Okawa","2010-05-18",0.448163078717423
"Rotoiti","Okawa","2010-06-15",0.59426062976558
"Rotoiti","Okawa","2010-07-22",0.345152021190529
"Rotoiti","Okawa","2010-08-17",0.720573866428855
"Rotoiti","Okawa","2010-09-27",0.447279968376979
"Rotoiti","Okawa","2010-10-19",0.570588509196386
"Rotoiti","Okawa","2010-11-16",0.369471615644553
"Rotoiti","Okawa","2010-12-14",0.467669549596559
"Rotoiti","Okawa","2011-01-18",0.90954602370326
"Rotoiti","Okawa","2011-02-15",1.25170857448264
"Rotoiti","Okawa","2011-03-25",0.885975299418476
"Rotoiti","Okawa","2011-04-20",0.920681776074482
"Rotoiti","Okawa","2011-05-23",0.895990838687213
"Rotoiti","Okawa","2011-06-22",0.877499730709481
"Rotoiti","Okawa","2011-07-19",1.24131161758787
"Rotoiti","Okawa","2011-08-16",1.41602704190779
"Rotoiti","Okawa","2011-09-21",1.16666166351093
"Rotoiti","Okawa","2011-10-25",0.940440423041186
"Rotoiti","Okawa","2011-11-14",0.639503844941057
"Rotoiti","Okawa","2011-12-21",1.19044423673239
"Rotoiti","Okawa","2012-01-17",0.748272023787422
"Rotoiti","Okawa","2012-02-22",0.798186212283858
"Rotoiti","Okawa","2012-03-28",0.976993937360561
"Rotoiti","Okawa","2012-04-17",2.09233588687908
"Rotoiti","Okawa","2012-05-15",0.778628057234309
"Rotoiti","Okawa","2012-06-25",0.768878555898213
"Rotoiti","Okawa","2012-07-18",0.748605395510042
"Rotoiti","Okawa","2012-08-14",0.672746380065784
"Rotoiti","Okawa","2012-09-18",0.831371123577204
"Rotoiti","Okawa","2012-10-16",0.451183707647306
"Rotoiti","Okawa","2012-11-13",0.313753673358892
"Rotoiti","Okawa","2012-12-06",0.471136066287383
"Rotoiti","Okawa","2013-01-15",0.43990988241071
"Rotoiti","Okawa","2013-02-19",0.552453403489172
"Rotoiti","Okawa","2013-03-19",0.612390703599278
"Rotoiti","Okawa","2013-04-22",0.873070273600766
"Rotoiti","Okawa","2013-05-14",1.15811559110138
"Rotoiti","Okawa","2013-06-17",0.324927247821456
"Rotoiti","Okawa","2013-07-15",0.640205480552196
"Rotoiti","Okawa","2013-08-19",0.408891548425218
"Rotoiti","Okawa","2013-09-18",0.414779652752563
"Rotoiti","Okawa","2013-10-16",1.17343187064902
"Rotoiti","Okawa","2013-11-19",0.487198728934991
"Rotoiti","Okawa","2013-12-11",0.888185578380813
"Rotoiti","Okawa","2014-01-14",0.966386023873548
"Rotoiti","Okawa","2014-02-18",1.06002385794034
"Rotoiti","Okawa","2014-03-18",0.724858390975172
"Rotoiti","Okawa","2014-04-15",1.45190186306615
"Rotoiti","Okawa","2014-05-20",0.839048517248632
"Rotoiti","Okawa","2014-06-17",0.924323739033579
"Rotoiti","Okawa","2014-08-19",0.530864555415725
"Rotoiti","Okawa","2014-09-16",0.656611114403247
"Rotoiti","Okawa","2014-10-20",0.615819588078818
"Rotoiti","Okawa","2014-11-18",0.531329426405909
"Rotoiti","Okawa","2014-12-16",0.641081562095996
"Rotoiti","Okawa","2015-01-20",0.577722436933553
"Rotoiti","Okawa","2015-02-17",0.584130503164794
"Rotoiti","Okawa","2015-03-18",0.555221254139673
"Rotoiti","Okawa","2015-04-14",0.54471809012535
"Rotoiti","Okawa","2015-05-19",0.539282893395075
"Rotoiti","Okawa","2015-06-16",0.759168602901112
"Rotoiti","Okawa","2015-07-21",0.562034568042797
"Rotoiti","Okawa","2015-08-18",0.660724548303393
"Rotoiti","Okawa","2015-09-19",0.731832123441161
"Rotoiti","Okawa","2015-10-20",0.433184808037186
"Rotoiti","Okawa","2015-11-17",0.115733945218649
"Rotoiti","Okawa","2015-12-15",0.446375642432847
"Rotoiti","Okawa","2016-01-20",1.72124593822571
"Rotoiti","Okawa","2016-02-16",1.10514674907437
"Rotoiti","Okawa","2016-03-15",2.19672632180343
"Rotoiti","Okawa","2016-04-18",0.788525804237704
"Rotoiti","Okawa","2016-05-17",1.1950775107365
"Rotoiti","Okawa","2016-06-14",1.14818027711894
"Rotoiti","Okawa","2016-07-19",0.86634540516051
"Rotoiti","Okawa","2016-09-19",0.646472812287008
"Rotoiti","Okawa","2016-10-18",0.533356044043666
"Rotoiti","Okawa","2016-11-15",0.569242655666152
"Rotoiti","Okawa","2016-12-12",0.9745229830118
"Rotoiti","Okawa","2017-01-17",1.01725349523689
"Rotoiti","Okawa","2017-02-14",0.937878577614849
"Rotoiti","Okawa","2017-03-14",0.949108858430118
"Rotoiti","Okawa","2017-04-18",0.952286335291635
"Rotoiti","Okawa","2017-07-18",0.645720192019773
