"date","lake","site","thermo_depth","schmidt_stability","strat"
"2005-01-18","Rotoiti","4",3.35405918575529,533.496381814114,1
"2005-01-18","Okataina","1",9.48960484988611,626.629641510211,1
"2005-01-18","Rotoehu","3",5.56078028570278,216.570252206389,1
"2005-01-18","Rotoma","1",5.72209164138069,693.791439371076,1
"2005-01-19","Rotorua","2",5.48913253129526,135.310630442221,1
"2005-01-19","Rotorua","5",14.7056812128844,221.706624938897,1
"2005-01-19","Tikitapu","1",11.7264516874349,577.154495875634,1
"2005-01-19","Tarawera","5",9.5510686501909,627.470541662445,1
"2005-01-19","Okareka","1",5.42968868353106,644.019689646756,1
"2005-01-19","Rotomahana","2",7.48307264789648,566.818978346606,1
"2005-01-20","Okaro","1",1.6672465122621,431.232531206616,1
"2005-01-20","Rerewhakaaitu","1",4.53303822734797,226.988217350504,1
"2005-02-22","Rotoehu","3",7.92628552110201,109.523904806938,1
"2005-02-22","Rotoma","1",12.2393147195355,899.194485059183,1
"2005-02-23","Rotorua","2",0,116.294044510582,0
"2005-02-23","Rotorua","5",0,131.54080536439,0
"2005-02-23","Tikitapu","1",8.92444555360353,745.127649611608,1
"2005-02-23","Tarawera","5",11.6637306710225,836.660343392746,1
"2005-02-23","Okareka","1",8.71561979500554,772.80527097383,1
"2005-02-23","Rotoiti","Okawa",0,23.5378978368381,0
"2005-02-23","Rotoiti","3",11.6858154939292,616.468199755905,1
"2005-02-23","Rotoiti","4",11.3820399105924,774.725673625289,1
"2005-02-24","Okaro","1",3.61842816293349,451.034643145891,1
"2005-02-24","Rotomahana","2",10.0957774698638,688.201316821501,1
"2005-02-24","Rerewhakaaitu","1",10.5499883938265,229.214641829513,1
"2005-02-24","Okataina","1",11.7812229265419,869.717142582912,1
"2005-03-22","Rotoiti","Okawa",0,53.2757895376686,0
"2005-03-22","Rotoiti","3",14.4973595701463,608.399410194154,1
"2005-03-22","Rotoiti","4",15.7936387947066,633.702730146323,1
"2005-03-22","Okataina","1",15.4188450561711,764.773126069351,1
"2005-03-22","Rotoehu","3",1.45416076297777,58.4578590940742,1
"2005-03-22","Rotoma","1",16.5247630648018,762.90041801424,1
"2005-03-23","Rotorua","2",0,63.7436419232041,0
"2005-03-23","Rotorua","5",0,58.2942207905143,0
"2005-03-23","Tikitapu","1",12.3790564961829,672.462613306863,1
"2005-03-23","Tarawera","5",16.3366046198467,756.069602942561,1
"2005-03-23","Okareka","1",12.0391207110269,693.015764228562,1
"2005-03-24","Okaro","1",5.58294329476531,422.299598925315,1
"2005-03-24","Rotomahana","2",14.548500650897,570.86563449667,1
"2005-04-19","Rotoiti","Okawa",0,10.2405512709228,0
"2005-04-19","Rotoiti","3",21.6526072534366,381.679847453228,1
"2005-04-19","Rotoiti","4",19.5107373475042,416.703241492028,1
"2005-04-19","Okataina","1",18.9433888717057,548.515636664534,1
"2005-04-19","Rotoehu","3",0,25.7248772706883,0
"2005-04-19","Rotoma","1",20.6681452656474,586.010051787004,1
"2005-04-20","Rotorua","2",0,0.308588655970534,0
"2005-04-20","Rotorua","5",0,6.46314296451834,0
"2005-04-20","Tikitapu","1",14.3987511177902,454.0882540821,1
"2005-04-20","Tarawera","5",20.2589464460915,554.298391448878,1
"2005-04-20","Okareka","1",12.0987211109034,407.003901827445,1
"2005-04-21","Okaro","1",7.52708616331935,247.030232276366,1
